Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2016010000449,1,1,3,1,24,5,3,4,1,0,0,2,0,1,4
2016010000452,1,1,2,1,21,5,2,0,0,0,0,0,2,-1,-1
2016010000453,1,1,3,1,30,6,3,5,3,0,0,2,0,1,2
2016010000454,2,1,1,1,34,6,3,0,0,0,0,0,5,1,7
2016010000455,1,1,1,2,32,6,3,0,0,0,0,0,9,1,6
2016010000456,1,1,3,1,62,9,3,1,1,0,0,2,0,1,5
2016010000457,1,1,1,2,65,9,3,0,0,0,0,0,9,1,3
2016010000459,1,1,3,2,28,6,2,10,9,0,0,2,0,1,8
2016010000459,1,2,3,1,34,6,3,10,9,0,0,2,0,1,3
2016010000460,3,1,1,1,47,8,3,0,0,0,0,0,9,1,-1
2016010000460,3,2,2,1,26,6,3,0,0,1,0,0,9,-1,-1
2016010000461,2,1,1,1,55,8,3,0,0,0,0,0,3,1,2
2016010000462,1,1,1,1,54,8,3,0,0,0,0,0,9,1,6
2016010000463,2,1,1,1,41,7,3,0,0,0,0,0,5,1,-1
2016010000464,1,1,1,2,40,7,3,0,0,0,0,0,9,1,9
2016010000465,1,1,1,1,19,4,3,0,0,0,0,0,3,1,1
2016010000467,1,1,1,1,21,5,3,0,0,0,0,0,9,1,2
2016010000470,1,1,2,2,42,7,3,0,0,0,3,0,11,1,2
2016010000471,2,1,1,1,21,5,2,0,0,0,0,0,2,1,2
2016010000472,1,1,3,2,46,8,3,9,9,0,0,2,0,-1,-1
2016010000473,1,1,2,1,14,3,3,0,0,2,0,0,9,1,5
2016010000473,1,2,2,1,5,1,3,0,0,2,0,0,9,1,5
2016010000474,1,1,2,2,91,11,3,0,0,0,4,0,11,1,6
2016010000474,1,2,2,2,35,6,3,0,0,0,3,0,11,-1,-1
2016010000474,1,3,2,2,20,4,3,0,0,0,4,0,11,1,2
2016010000476,2,1,2,1,4,1,3,0,0,2,0,0,9,1,2
2016010000478,1,1,2,2,67,10,3,0,0,0,3,0,11,-1,-1
2016010000479,2,1,1,1,23,5,3,0,0,0,0,0,3,1,-1
2016010000481,2,1,1,1,20,4,3,0,0,0,0,0,3,1,2
2016010000482,2,1,2,2,28,6,3,0,0,1,0,0,9,1,8
2016010000483,1,1,3,2,11,3,3,1,1,0,0,2,0,1,4
2016010000484,1,1,2,1,25,5,3,0,0,1,0,0,9,1,-1
2016010000485,2,1,1,1,16,4,2,0,0,0,0,0,2,1,6
2016010000486,1,1,1,1,37,7,3,0,0,0,0,0,2,1,5
2016010000486,1,2,3,1,61,9,3,8,1,0,0,2,0,1,7
2016010000487,1,1,3,1,68,10,2,4,4,0,0,2,0,1,3
2016010000488,2,1,1,1,29,6,1,0,0,0,0,0,5,-1,-1
2016010000490,2,1,1,2,29,6,3,0,0,0,0,0,9,1,3
2016010000491,1,1,1,1,22,5,3,0,0,0,0,0,4,1,1
2016010000492,2,1,1,1,27,6,3,0,0,0,0,0,9,1,5
2016010000494,1,1,1,2,36,7,3,0,0,0,0,0,9,1,-1
2016010000495,2,1,1,1,23,5,2,0,0,0,0,0,3,1,4
2016010000496,2,1,2,1,40,7,2,0,0,1,0,0,9,1,5
2016010000497,1,1,3,1,83,11,2,5,1,0,0,2,0,1,3
2016010000498,1,1,1,1,23,5,3,0,0,0,0,0,3,1,1
2016010000499,1,1,3,2,26,6,3,1,1,0,0,2,0,1,3
2016010000500,1,1,1,1,35,6,2,0,0,0,0,0,9,1,-1
2016010000501,1,1,3,2,10,2,3,4,1,0,0,2,0,1,1
2016010000502,2,1,1,1,28,6,2,0,0,0,0,0,4,1,1
2016010000503,1,1,3,1,44,7,2,6,9,0,0,2,0,1,1
2016010000504,1,1,2,1,39,7,3,0,0,0,4,0,11,1,2
2016010000504,1,2,2,2,46,8,3,0,0,0,4,0,11,-1,-1
2016010000505,2,1,1,1,60,9,3,0,0,0,0,0,1,1,7
2016010000506,1,1,1,1,54,8,3,0,0,0,0,0,9,1,9
2016010000506,2,2,1,1,39,7,3,0,0,0,0,0,3,1,3
2016010000507,1,1,3,2,50,8,3,5,1,0,0,2,0,-1,-1
2016010000509,1,1,3,2,54,8,2,5,1,0,0,2,0,1,1
2016010000511,1,1,2,1,30,6,3,0,0,2,0,0,8,1,-1
2016010000513,1,1,2,2,29,6,3,0,0,1,0,0,9,1,4
2016010000514,1,1,1,1,19,4,3,0,0,0,0,0,9,1,4
2016010000515,1,1,3,1,10,2,3,8,2,0,0,2,0,1,3
2016010000516,1,1,3,1,72,10,3,8,1,0,0,2,0,1,5
2016010000517,2,1,1,1,23,5,3,0,0,0,0,0,2,1,2
2016010000518,1,1,1,1,22,5,2,0,0,0,0,0,9,1,8
2016010000518,1,2,2,1,23,5,3,0,0,1,0,0,9,1,4
2016010000519,1,1,1,1,22,5,3,0,0,0,0,0,4,1,2
2016010000522,1,1,1,1,28,6,3,0,0,0,0,0,9,1,1
2016010000523,1,1,3,1,43,7,3,4,1,0,0,2,0,1,2
2016010000524,2,1,1,1,26,6,3,0,0,0,0,0,4,1,5
2016010000526,1,1,1,1,24,5,3,0,0,0,0,0,5,1,7
2016010000527,2,1,2,1,8,2,3,0,0,1,0,0,9,1,1
2016010000527,2,2,2,1,15,3,3,0,0,2,0,0,9,1,1
2016010000529,1,1,3,1,25,5,3,1,4,0,0,2,0,1,1
2016010000531,1,1,3,1,69,10,2,8,1,0,0,2,0,-1,-1
2016010000533,2,1,1,1,33,6,3,0,0,0,0,0,3,1,2
2016010000534,1,1,1,1,30,6,3,0,0,0,0,0,3,1,9
2016010000535,1,1,1,1,35,6,3,0,0,0,0,0,9,1,3
2016010000536,2,1,1,1,47,8,3,0,0,0,0,0,8,1,1
2016010000538,1,1,2,1,26,6,3,0,0,1,0,0,9,-1,-1
2016010000541,1,1,3,1,58,9,3,5,1,0,0,2,0,1,4
2016010000544,1,1,3,1,12,3,3,1,9,0,0,2,0,1,1
2016010000545,1,1,1,1,49,8,3,0,0,0,0,0,4,1,7
2016010000546,2,1,1,2,47,8,3,0,0,0,0,0,1,1,4
2016010000547,1,1,1,2,77,11,3,0,0,0,0,0,9,1,6
2016010000547,2,2,1,2,24,5,3,0,0,0,0,0,9,1,4
2016010000548,2,1,1,1,28,6,3,0,0,0,0,0,5,1,8
2016010000550,1,1,2,2,36,7,3,0,0,1,0,0,9,1,6
2016010000550,2,2,1,1,50,8,3,0,0,0,0,0,9,1,8
2016010000550,3,3,2,1,26,6,3,0,0,2,0,0,9,-1,-1
2016010000551,1,1,3,2,10,2,3,1,1,0,0,2,0,1,2
2016010000552,1,1,2,2,80,11,3,0,0,1,0,0,9,1,4
2016010000553,1,1,3,1,16,4,3,9,9,0,0,2,0,1,5
2016010000554,1,1,3,2,72,10,3,1,1,0,0,2,0,1,-1
2016010000555,2,1,2,2,33,6,3,0,0,1,0,0,9,1,4
2016010000556,2,1,1,1,25,5,3,0,0,0,0,0,1,1,-1
2016010000557,1,1,3,1,44,7,3,5,1,0,0,2,0,1,2
2016010000558,1,1,2,1,80,11,3,0,0,0,0,0,90,1,10
2016010000560,1,1,3,1,26,6,3,6,9,0,0,2,0,-1,-1
2016010000562,1,1,3,1,5,1,3,9,5,0,0,2,0,1,2
2016010000563,2,1,1,2,34,6,3,0,0,0,0,0,9,1,3
2016010000564,1,1,1,1,39,7,3,0,0,0,0,0,9,1,7
2016010000564,1,2,2,2,38,7,3,0,0,1,0,0,9,1,3
2016010000566,2,1,1,2,27,6,3,0,0,0,0,0,9,-1,-1
2016010000568,1,1,1,1,32,6,3,0,0,0,0,0,9,1,2
2016010000569,1,1,1,1,42,7,3,0,0,0,0,0,3,1,1
2016010000570,1,1,3,2,65,9,3,1,2,0,0,2,0,1,7
2016010000572,2,1,1,1,42,7,3,0,0,0,0,0,9,1,5
2016010000575,1,1,1,2,55,8,3,0,0,0,0,0,9,1,-1
2016010000575,1,2,2,2,19,4,3,0,0,1,0,0,9,1,-1
2016010000576,1,1,3,1,35,6,3,9,9,0,0,2,0,1,3
2016010000577,1,1,3,2,41,7,3,1,4,0,0,2,0,1,6
2016010000578,1,1,3,1,21,5,3,5,1,0,0,2,0,1,7
2016010000579,2,1,2,2,39,7,3,0,0,2,0,0,8,1,2
2016010000582,2,1,1,2,32,6,3,0,0,0,0,0,1,1,5
2016010000583,1,1,3,2,20,4,3,1,9,0,0,2,0,1,3
2016010000584,1,1,1,1,32,6,3,0,0,0,0,0,3,1,4
2016010000585,1,1,1,1,35,6,3,0,0,0,0,0,3,1,4
2016010000586,1,1,1,1,18,4,3,0,0,0,0,0,9,1,3
2016010000586,2,2,1,1,18,4,3,0,0,0,0,0,3,1,3
2016010000587,1,1,1,1,19,4,3,0,0,0,0,0,9,1,5
2016010000587,1,2,2,1,19,4,3,0,0,1,0,0,9,1,3
2016010000587,1,3,2,1,20,4,3,0,0,2,0,0,9,1,5
2016010000587,2,4,1,1,61,9,3,0,0,0,0,0,9,1,5
2016010000587,3,5,1,2,57,9,3,0,0,0,0,0,9,1,2
2016010000588,1,1,3,1,24,5,3,10,9,0,0,2,0,1,2
2016010000590,1,1,1,1,58,9,3,0,0,0,0,0,3,1,2
2016010000592,1,1,1,1,56,9,3,0,0,0,0,0,8,1,9
2016010000593,2,1,1,1,21,5,3,0,0,0,0,0,4,1,2
2016010000594,1,1,1,1,34,6,3,0,0,0,0,0,9,1,9
2016010000596,1,1,1,2,27,6,3,0,0,0,0,0,9,1,5
2016010000596,1,2,2,2,27,6,3,0,0,1,0,0,9,1,3
2016010000597,2,1,1,2,46,8,3,0,0,0,0,0,9,1,4
2016010000599,1,1,1,2,79,11,3,0,0,0,0,0,9,1,5
2016010000599,2,2,1,1,20,4,2,0,0,0,0,0,5,-1,-1
2016010000602,1,1,1,1,47,8,3,0,0,0,0,0,9,1,4
2016010000605,1,1,1,1,19,4,3,0,0,0,0,0,3,1,3
2016010000607,1,1,1,1,59,9,3,0,0,0,0,0,9,1,10
2016010000608,1,1,1,1,25,5,3,0,0,0,0,0,2,1,7
2016010000609,1,1,3,1,23,5,3,5,1,0,0,2,0,1,2
2016010000610,1,1,3,1,48,8,2,4,1,0,0,2,0,1,1
2016010000611,2,1,1,1,28,6,3,0,0,0,0,0,4,1,2
2016010000612,1,1,1,1,35,6,3,0,0,0,0,0,4,1,4
2016010000613,1,1,1,1,22,5,2,0,0,0,0,0,9,1,2
2016010000613,1,2,2,1,36,7,2,0,0,1,0,0,9,1,2
2016010000614,2,1,1,1,39,7,3,0,0,0,0,0,9,1,3
2016010000615,1,1,3,1,43,7,3,4,9,0,0,2,0,1,2
2016010000617,1,1,1,1,47,8,3,0,0,0,0,0,8,1,1
2016010000620,1,1,1,1,34,6,3,0,0,0,0,0,3,1,2
2016010000623,2,1,1,1,39,7,3,0,0,0,0,0,1,1,5
2016010000624,2,1,1,2,24,5,3,0,0,0,0,0,1,1,3
2016010000626,1,1,1,2,40,7,3,0,0,0,0,0,9,1,4
2016010000627,1,1,3,1,57,9,2,5,2,0,0,2,0,-1,-1
2016010000628,1,1,3,1,43,7,3,5,3,0,0,2,0,1,5
2016010000629,1,1,1,2,21,5,3,0,0,0,0,0,2,1,3
2016010000630,1,1,3,1,10,2,3,8,3,0,0,2,0,1,4
2016010000631,1,1,3,2,10,2,3,5,4,0,0,2,0,1,-1
2016010000632,2,1,1,1,32,6,3,0,0,0,0,0,1,1,4
2016010000634,1,1,1,1,54,8,3,0,0,0,0,0,4,1,-1
2016010000636,2,1,1,1,40,7,3,0,0,0,0,0,5,1,2
2016010000637,1,1,1,1,48,8,3,0,0,0,0,0,2,-1,-1
2016010000638,1,1,1,2,55,8,3,0,0,0,0,0,19,1,2
2016010000640,1,1,1,1,33,6,3,0,0,0,0,0,3,1,8
2016010000642,1,1,1,2,36,7,3,0,0,0,0,0,9,1,5
2016010000643,1,1,3,1,49,8,2,4,3,0,0,2,0,1,4
2016010000644,1,1,3,1,50,8,3,6,9,0,0,2,0,1,3
2016010000645,1,1,3,1,25,5,2,10,9,0,0,2,0,1,3
2016010000646,1,1,1,1,28,6,3,0,0,0,0,0,9,1,4
2016010000648,1,1,3,2,74,10,3,4,9,0,0,2,0,1,2
2016010000649,2,1,1,1,42,7,3,0,0,0,0,0,5,3,10
2016010000650,1,1,2,1,23,5,3,0,0,1,0,0,9,1,5
2016010000650,2,2,1,1,45,7,3,0,0,0,0,0,9,1,3
2016010000651,2,1,1,1,37,7,3,0,0,0,0,0,3,1,3
2016010000652,2,1,1,1,29,6,3,0,0,0,0,0,2,1,9
2016010000654,2,1,1,1,27,6,3,0,0,0,0,0,1,-1,-1
2016010000655,1,1,1,2,46,8,3,0,0,0,0,0,9,1,6
2016010000655,1,2,2,2,17,4,3,0,0,1,0,0,9,1,6
2016010000656,1,1,3,1,36,7,3,1,1,0,0,2,0,1,-1
2016010000658,1,1,1,1,49,8,2,0,0,0,0,0,1,1,2
2016010000659,1,1,2,1,60,9,3,0,0,0,1,0,11,1,3
2016010000660,1,1,1,1,43,7,3,0,0,0,0,0,9,1,-1
2016010000660,2,2,2,1,16,4,3,0,0,0,3,0,11,1,-1
2016010000662,2,1,2,1,31,6,3,0,0,1,0,0,9,-1,-1
2016010000663,2,1,1,1,32,6,3,0,0,0,0,0,90,1,4
2016010000664,1,1,1,1,28,6,2,0,0,0,0,0,4,1,-1
2016010000665,1,1,2,2,61,9,3,0,0,0,3,0,11,1,1
2016010000667,1,1,1,1,46,8,3,0,0,0,0,0,1,1,-1
2016010000668,1,1,1,1,18,4,3,0,0,0,0,0,3,1,2
2016010000669,2,1,1,1,25,5,3,0,0,0,0,0,9,1,6
2016010000670,1,1,1,1,38,7,3,0,0,0,0,0,3,1,-1
2016010000671,2,1,1,1,26,6,3,0,0,0,0,0,3,1,6
2016010000672,1,1,3,1,3,1,3,6,9,0,0,2,0,1,1
2016010000673,1,1,3,1,44,7,3,5,9,0,0,2,0,1,-1
2016010000674,1,1,2,1,84,11,3,0,0,0,4,0,11,1,4
2016010000675,1,1,1,1,44,7,3,0,0,0,0,0,19,1,1
2016010000677,2,1,1,1,41,7,3,0,0,0,0,0,3,1,4
2016010000678,1,1,1,1,38,7,3,0,0,0,0,0,9,1,3
2016010000678,2,2,1,2,27,6,3,0,0,0,0,0,9,1,8
2016010000679,1,1,1,2,30,6,3,0,0,0,0,0,9,1,5
2016010000680,2,1,1,1,34,6,3,0,0,0,0,0,8,1,2
2016010000681,1,1,1,1,50,8,3,0,0,0,0,0,5,2,6
2016010000681,1,2,3,1,37,7,3,5,2,0,0,2,0,1,4
2016010000682,1,1,3,2,52,8,3,6,9,0,0,2,0,1,3
2016010000683,1,1,1,1,25,5,3,0,0,0,0,0,9,1,4
2016010000684,1,1,1,1,19,4,3,0,0,0,0,0,9,1,9
2016010000685,1,1,3,2,42,7,3,4,4,0,0,2,0,1,6
2016010000686,2,1,1,1,32,6,3,0,0,0,0,0,5,1,9
2016010000688,2,1,1,1,19,4,3,0,0,0,0,0,2,1,3
2016010000690,1,1,1,2,60,9,3,0,0,0,0,0,9,1,5
2016010000690,1,2,2,2,25,5,3,0,0,1,0,0,9,1,5
2016010000690,2,3,1,1,26,6,3,0,0,0,0,0,9,1,5
2016010000691,1,1,3,1,15,3,3,5,1,0,0,2,0,1,-1
2016010000692,1,1,1,2,23,5,3,0,0,0,0,0,9,1,3
2016010000694,2,1,1,2,22,5,3,0,0,0,0,0,3,1,3
2016010000695,1,1,1,1,62,9,3,0,0,0,0,0,9,1,4
2016010000696,1,1,1,1,31,6,3,0,0,0,0,0,9,1,5
2016010000697,1,1,1,2,45,7,3,0,0,0,0,0,9,1,4
2016010000697,2,2,1,1,27,6,3,0,0,0,0,0,9,1,8
2016010000698,2,1,1,1,27,6,3,0,0,0,0,0,2,1,4
2016010000700,2,1,1,1,44,7,3,0,0,0,0,0,3,1,-1
2016010000707,1,1,1,1,30,6,3,0,0,0,0,0,3,1,4
2016010000708,1,1,3,1,37,7,3,1,1,0,0,2,0,-1,-1
2016010000711,1,1,3,1,55,8,3,5,9,0,0,2,0,1,3
2016010000717,1,1,3,1,27,6,3,9,9,0,0,2,0,1,4
2016010000718,1,1,1,2,45,7,3,0,0,0,0,0,9,1,5
2016010000719,2,1,1,1,34,6,3,0,0,0,0,0,3,1,1
2016010000722,1,1,1,1,28,6,3,0,0,0,0,0,9,1,-1
2016010000725,2,1,1,1,33,6,3,0,0,0,0,0,1,1,7
2016010000726,1,1,3,2,53,8,3,5,2,0,0,2,0,1,6
2016010000727,1,1,3,1,47,8,3,9,6,0,0,2,0,1,5
2016010000728,1,1,3,1,12,3,3,4,2,0,0,2,0,1,9
2016010000730,1,1,1,1,35,6,3,0,0,0,0,0,19,1,3
2016010000732,1,1,1,1,40,7,3,0,0,0,0,0,11,1,4
2016010000732,2,2,2,1,21,5,3,0,0,1,0,0,9,1,5
2016010000733,2,1,1,1,50,8,3,0,0,0,0,0,1,1,9
2016010000734,1,1,1,2,30,6,3,0,0,0,0,0,9,1,2
2016010000735,1,1,1,1,25,5,3,0,0,0,0,0,9,1,3
2016010000737,1,1,1,1,29,6,2,0,0,0,0,0,3,1,3
2016010000739,1,1,2,2,16,4,3,0,0,0,4,0,11,1,2
2016010000742,2,1,1,1,20,4,3,0,0,0,0,0,1,1,5
2016010000743,2,1,1,2,57,9,3,0,0,0,0,0,9,1,2
2016010000746,1,1,1,1,51,8,2,0,0,0,0,0,8,1,4
2016010000747,1,1,1,1,30,6,3,0,0,0,0,0,1,1,2
2016010000748,1,1,1,1,25,5,2,0,0,0,0,0,1,1,-1
2016010000749,1,1,3,2,21,5,3,10,9,0,0,2,0,1,-1
2016010000750,1,1,2,2,57,9,3,0,0,1,0,0,9,1,10
2016010000751,2,1,2,2,66,10,2,0,0,0,3,0,11,1,5
2016010000752,1,1,3,2,31,6,2,4,2,0,0,2,0,-1,-1
2016010000753,1,1,1,1,24,5,3,0,0,0,0,0,2,1,5
2016010000753,2,2,1,2,38,7,3,0,0,0,0,0,9,1,2
2016010000756,1,1,1,1,49,8,3,0,0,0,0,0,9,1,3
2016010000757,2,1,1,2,30,6,3,0,0,0,0,0,9,1,7
2016010000757,3,2,1,2,36,7,2,0,0,0,0,0,9,1,10
2016010000760,1,1,3,2,39,7,3,6,9,0,0,2,0,1,3
2016010000761,1,1,3,1,60,9,2,5,9,0,0,2,0,1,-1
2016010000763,1,1,2,2,67,10,3,0,0,0,4,0,11,-1,-1
2016010000767,1,1,1,1,60,9,3,0,0,0,0,0,9,1,4
2016010000769,1,1,1,1,51,8,2,0,0,0,0,0,1,1,9
2016010000771,1,1,3,2,82,11,3,5,1,0,0,2,0,1,3
2016010000775,1,1,3,2,81,11,3,4,1,0,0,2,0,1,8
2016010000776,1,1,3,2,75,10,3,5,3,0,0,2,0,1,6
2016010000778,1,1,3,1,13,3,3,5,3,0,0,2,0,1,2
2016010000779,1,1,1,1,21,5,3,0,0,0,0,0,9,3,7
2016010000780,1,1,1,2,23,5,3,0,0,0,0,0,9,1,6
2016010000780,2,2,1,2,57,9,3,0,0,0,0,0,9,1,8
2016010000780,2,3,2,2,0,1,3,0,0,1,0,0,9,1,4
2016010000782,1,1,1,1,33,6,3,0,0,0,0,0,8,1,1
2016010000783,1,1,1,1,49,8,3,0,0,0,0,0,5,1,4
2016010000786,1,1,1,1,21,5,3,0,0,0,0,0,5,1,8
2016010000787,1,1,2,2,52,8,3,0,0,1,0,0,9,1,-1
2016010000788,2,1,1,1,48,8,3,0,0,0,0,0,9,1,5
2016010000790,2,1,1,1,50,8,3,0,0,0,0,0,9,1,4
2016010000792,1,1,2,2,70,10,3,0,0,0,3,0,11,1,2
2016010000793,1,1,3,1,46,8,3,5,3,0,0,2,0,1,2
2016010000794,1,1,3,2,38,7,3,8,1,0,0,2,0,1,6
2016010000797,1,1,1,1,50,8,3,0,0,0,0,0,3,1,2
2016010000798,1,1,1,1,21,5,3,0,0,0,0,0,3,1,3
2016010000800,1,1,1,2,25,5,3,0,0,0,0,0,9,1,7
2016010000801,1,1,3,2,17,4,3,5,1,0,0,2,0,1,9
2016010000802,2,1,1,1,34,6,3,0,0,0,0,0,4,-1,-1
2016010000803,2,1,1,1,35,6,2,0,0,0,0,0,3,1,4
2016010000804,1,1,1,1,33,6,3,0,0,0,0,0,9,1,3
2016010000804,1,2,2,1,38,7,3,0,0,2,0,0,9,1,3
2016010000805,2,1,1,1,28,6,3,0,0,0,0,0,1,-1,-1
2016010000806,2,1,1,1,31,6,3,0,0,0,0,0,3,1,3
2016010000808,2,1,1,1,41,7,3,0,0,0,0,0,1,1,5
2016010000809,2,1,1,1,30,6,3,0,0,0,0,0,2,1,3
2016010000810,1,1,3,1,27,6,3,1,1,0,0,2,0,-1,-1
2016010000811,2,1,1,2,32,6,3,0,0,0,0,0,1,1,1
2016010000812,1,1,2,1,23,5,2,0,0,0,0,0,2,1,3
2016010000812,1,2,3,1,11,3,3,1,9,0,0,2,0,1,5
2016010000813,1,1,3,2,39,7,3,1,1,0,0,2,0,1,2
2016010000814,1,1,3,2,80,11,3,6,9,0,0,2,0,1,-1
2016010000815,2,1,1,1,39,7,3,0,0,0,0,0,1,1,3
2016010000816,1,1,1,2,29,6,3,0,0,0,0,0,9,1,5
2016010000818,2,1,1,1,18,4,3,0,0,0,0,0,2,1,-1
2016010000819,2,1,1,2,36,7,3,0,0,0,0,0,1,1,2
2016010000820,1,1,3,1,16,4,3,4,3,0,0,2,0,-1,-1
2016010000823,1,1,3,2,27,6,3,5,3,0,0,2,0,1,4
2016010000824,2,1,2,2,43,7,3,0,0,1,0,0,9,1,8
2016010000825,1,1,1,1,20,4,3,0,0,0,0,0,3,1,1
2016010000828,1,1,3,2,26,6,2,5,9,0,0,2,0,-1,-1
2016010000830,1,1,1,1,53,8,3,0,0,0,0,0,8,1,2
2016010000831,1,1,1,1,42,7,3,0,0,0,0,0,9,1,4
2016010000832,1,1,1,1,25,5,3,0,0,0,0,0,9,1,-1
2016010000833,1,1,2,2,51,8,3,0,0,0,4,0,11,1,5
2016010000833,1,2,2,2,77,11,3,0,0,0,4,0,11,1,2
2016010000834,2,1,1,1,28,6,3,0,0,0,0,0,9,3,6
2016010000835,1,1,3,1,40,7,3,9,5,0,0,2,0,1,2
2016010000836,1,1,3,1,75,10,2,4,2,0,0,2,0,1,-1
2016010000844,1,1,3,1,51,8,3,4,4,0,0,2,0,1,-1
2016010000845,1,1,3,1,22,5,3,1,3,0,0,2,0,1,5
2016010000846,1,1,1,1,33,6,2,0,0,0,0,0,1,1,-1
2016010000848,1,1,3,2,28,6,3,6,9,0,0,2,0,-1,-1
2016010000849,1,1,1,1,56,9,3,0,0,0,0,0,11,1,5
2016010000849,2,2,1,2,56,9,3,0,0,0,0,0,9,1,7
2016010000850,2,1,1,2,37,7,3,0,0,0,0,0,9,1,7
2016010000852,2,1,1,1,26,6,3,0,0,0,0,0,1,1,-1
2016010000861,2,1,1,1,31,6,2,0,0,0,0,0,1,1,4
2016010000862,1,1,3,1,18,4,3,9,8,0,0,2,0,-1,-1
2016010000863,1,1,2,2,50,8,3,0,0,0,3,0,11,1,3
2016010000865,1,1,3,2,18,4,3,1,3,0,0,2,0,1,-1
2016010000866,2,1,1,2,32,6,3,0,0,0,0,0,9,1,2
2016010000866,2,2,2,1,10,2,3,0,0,2,0,0,9,1,2
2016010000869,2,1,1,2,30,6,3,0,0,0,0,0,9,1,4
2016010000871,1,1,3,1,62,9,3,5,2,0,0,2,0,1,6
2016010000872,2,1,1,1,41,7,3,0,0,0,0,0,9,1,1
2016010000872,2,2,2,2,21,5,3,0,0,2,0,0,9,1,2
2016010000873,1,1,1,2,67,10,3,0,0,0,0,0,9,1,3
2016010000874,1,1,3,2,22,5,3,5,1,0,0,2,0,1,8
2016010000875,2,1,1,1,37,7,3,0,0,0,0,0,3,1,5
2016010000876,1,1,2,1,15,3,3,0,0,0,1,0,11,1,5
2016010000877,1,1,1,1,35,6,3,0,0,0,0,0,3,1,2
2016010000877,1,2,3,1,66,10,3,4,2,0,0,2,0,1,3
2016010000879,2,1,2,1,21,5,3,0,0,1,0,0,9,1,5
2016010000882,2,1,1,1,34,6,3,0,0,0,0,0,3,1,3
2016010000883,2,1,1,1,29,6,3,0,0,0,0,0,1,1,9
2016010000884,1,1,3,2,54,8,3,6,9,0,0,2,0,1,3
2016010000885,1,1,3,1,36,7,2,8,1,0,0,2,0,1,-1
2016010000890,2,1,1,1,22,5,3,0,0,0,0,0,2,1,5
2016010000891,1,1,3,1,49,8,3,9,9,0,0,2,0,2,5
2016010000893,1,1,2,2,56,9,3,0,0,0,1,0,11,1,1
2016010000894,1,1,1,1,21,5,3,0,0,0,0,0,3,1,7
2016010000895,1,1,1,1,30,6,3,0,0,0,0,0,1,1,-1
2016010000899,1,1,1,2,35,6,3,0,0,0,0,0,9,1,9
2016010000901,1,1,1,2,48,8,3,0,0,0,0,0,9,1,-1
2016010000901,2,2,1,2,31,6,3,0,0,0,0,0,9,1,-1
2016010000902,1,1,3,2,35,6,3,5,1,0,0,2,0,1,2
2016010000903,1,1,1,2,49,8,3,0,0,0,0,0,9,1,4
2016010000906,1,1,2,2,88,11,3,0,0,0,3,0,11,1,10
2016010000911,1,1,3,2,69,10,2,6,9,0,0,2,0,1,10
2016010000912,1,1,3,2,7,2,3,1,1,0,0,2,0,1,-1
2016010000913,1,1,3,2,36,7,3,4,2,0,0,2,0,1,8
2016010000916,1,1,1,1,32,6,3,0,0,0,0,0,9,1,3
2016010000916,2,2,1,1,44,7,3,0,0,0,0,0,9,1,3
2016010000916,3,3,1,1,53,8,3,0,0,0,0,0,9,1,5
2016010000917,1,1,1,1,25,5,3,0,0,0,0,0,9,1,7
2016010000917,2,2,1,2,53,8,3,0,0,0,0,0,9,1,7
2016010000918,1,1,3,1,54,8,3,5,1,0,0,2,0,1,1
2016010000919,1,1,3,1,12,3,3,5,1,0,0,2,0,1,3
2016010000920,3,1,1,1,48,8,3,0,0,0,0,0,9,1,4
2016010000922,1,1,3,1,13,3,2,1,3,0,0,2,0,1,4
2016010000924,1,1,3,1,23,5,3,5,1,0,0,2,0,1,5
2016010000925,1,1,1,1,32,6,3,0,0,0,0,0,3,1,4
2016010000926,1,1,3,2,32,6,3,5,3,0,0,2,0,1,4
2016010000928,1,1,1,1,47,8,3,0,0,0,0,0,5,-1,-1
2016010000930,1,1,2,2,48,8,2,0,0,0,2,0,11,3,3
2016010000931,2,1,1,1,40,7,3,0,0,0,0,0,3,1,2
2016010000932,1,1,3,2,43,7,3,4,1,0,0,2,0,1,6
2016010000933,1,1,1,1,52,8,3,0,0,0,0,0,21,2,9
2016010000934,2,1,1,1,24,5,3,0,0,0,0,0,1,1,-1
2016010000935,1,1,1,2,20,4,3,0,0,0,0,0,9,1,2
2016010000935,2,2,1,1,20,4,3,0,0,0,0,0,2,1,2
2016010000936,1,1,1,1,25,5,3,0,0,0,0,0,3,1,7
2016010000937,1,1,3,1,68,10,2,4,1,0,0,2,0,1,3
2016010000938,1,1,3,2,13,3,3,5,4,0,0,2,0,1,8
2016010000939,1,1,3,2,61,9,2,8,9,0,0,2,0,1,4
2016010000940,1,1,3,2,59,9,3,9,7,0,0,2,0,1,9
2016010000941,1,1,3,2,68,10,3,5,1,0,0,2,0,1,2
2016010000943,2,1,1,1,25,5,3,0,0,0,0,0,1,1,4
2016010000944,1,1,1,1,28,6,3,0,0,0,0,0,3,1,6
2016010000945,2,1,1,1,37,7,2,0,0,0,0,0,5,1,6
